AP_TYPE,Name of Access Point,Office Type:,AP_Attached_Facility,Attach_Facility Name,Street Address,City or town,CHIEFDOM_N,REGION,DISTRICT,Products Offered,Services offered,Status,Agent Code/ Branch Code,Longitude,Lattitude,Photo
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,179088,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,177162,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,177046,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,176944,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,176093,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,176083,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,172579,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,172406,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,168658,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,165239,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.1672,8.4362,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,T1D400,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,B1S602,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,B1S360,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,182048,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,172350,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,169545,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,164690,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Mayenkineh,Mayenkineh,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16695,8.43063,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R045,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,182396,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,181387,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,176094,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,168778,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Robis,Robis,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16355,8.43914,
Mobile Money,Orange,Mobile Money Agent,,,Old Wharf,Old Wharf,EAST III,WESTERN,WESTERN URBAN,,,Active,195251,-13.16188,8.44468,
Mobile Money,Orange,Mobile Money Agent,,,Old Wharf,Old Wharf,EAST III,WESTERN,WESTERN URBAN,,,Active,172322,-13.16188,8.44468,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,TENDER,-13.1609,8.4166,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1S637,-13.1609,8.4166,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,U1P252,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,M1J251,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,K1N129,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R402,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R353,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R271,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,B1B294,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS383,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,195659,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,192097,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,180789,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,179882,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,179366,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,177738,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,177429,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,177211,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,176814,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,175751,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,175043,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,174093,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,172780,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,172312,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,171178,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,170479,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,170449,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,169141,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,164682,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.16041,8.44067,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,Z1N145,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,T1D157,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,MDS111,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,M1J023,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,D1N136,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,C1T060,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,B1S550,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R631,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R370,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,B1B175,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS413,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS406,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,A1B009,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,203731,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,194528,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,194243,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,186891,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,185663,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,184935,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,184082,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,183903,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,183845,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,183724,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,183629,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,181867,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,180795,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,180740,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,180688,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,180658,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,176221,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,176198,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,176039,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,174468,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,174118,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,174081,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,173641,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,173603,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,173075,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,172539,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,170921,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,170458,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,168241,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,164823,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,164697,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,164607,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,164594,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town I,Allen Town I,EAST III,WESTERN,WESTERN URBAN,,,Active,,-13.15903,8.42714,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS286,-13.15882,8.43687,
Mobile Money,Orange,Mobile Money Agent,,,Pamuronko,Pamuronko,EAST III,WESTERN,WESTERN URBAN,,,Active,S1M210,-13.15577,8.43328,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,Z1N607,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,Z1N146,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,EMF130,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R239,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R206,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,202763,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,201016,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,194244,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,191633,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,184539,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,179039,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,175566,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,173533,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,172482,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,168278,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,164598,-13.15491,8.41621,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,171120,-13.15331,8.41657,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,S1S111,-13.15187,8.41695,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,194159,-13.15187,8.41695,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,L1K018,-13.15165,8.41556,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1S265,-13.15158,8.4156,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,ACB019,-13.15153,8.41556,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,E1S000,-13.15139,8.41549,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1R637,-13.15139,8.41549,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1B224,-13.15115,8.41564,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,K1N242,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,B1S027,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,ACB011,-13.15043,8.41566,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,203187,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,180671,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,177186,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,176337,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,173640,-13.15043,8.41533,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,Z1N256,-13.15031,8.41535,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,S1W074,-13.15031,8.41535,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS316,-13.15031,8.41535,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,173550,-13.15031,8.41535,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,107596,-13.15031,8.41535,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,Z1N622,-13.14474,8.41039,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,Z1N058,-13.14474,8.41039,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,S1S137,-13.14474,8.41039,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,OMB229,-13.14474,8.41039,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS266,-13.14474,8.41039,
Mobile Money,Orange,Mobile Money Agent,,,Allen Town Ii,Allen Town Ii,EAST III,WESTERN,WESTERN URBAN,,,Active,ACS193,-13.14474,8.41039,
